*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/619.lbm-s3.trace.xz
Heartbeat CPU  0 instructions:   42000001 cycles:   89970402 heartbeat IPC: 0.36337 cumulative IPC: 0.37327 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   43000003 cycles:   92556341 heartbeat IPC: 0.38671 cumulative IPC: 0.37366 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   95347652 heartbeat IPC: 0.35825 cumulative IPC: 0.37319 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   45000003 cycles:   98110302 heartbeat IPC: 0.36197 cumulative IPC: 0.37286 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:  100615775 heartbeat IPC: 0.39913 cumulative IPC: 0.37354 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:  103499433 heartbeat IPC: 0.34678 cumulative IPC: 0.37276 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:  106244214 heartbeat IPC: 0.36433 cumulative IPC: 0.37254 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:  108997148 heartbeat IPC: 0.36325 cumulative IPC: 0.37229 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:  111422163 heartbeat IPC: 0.41237 cumulative IPC: 0.37320 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   51000003 cycles:  114320408 heartbeat IPC: 0.34504 cumulative IPC: 0.37246 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:  117019155 heartbeat IPC: 0.37054 cumulative IPC: 0.37241 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:  119480250 heartbeat IPC: 0.40632 cumulative IPC: 0.37314 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   54000000 cycles:  122653622 heartbeat IPC: 0.31512 cumulative IPC: 0.37158 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:  124966220 heartbeat IPC: 0.43241 cumulative IPC: 0.37275 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:  127728304 heartbeat IPC: 0.36205 cumulative IPC: 0.37251 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:  130636295 heartbeat IPC: 0.34388 cumulative IPC: 0.37185 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:  133288187 heartbeat IPC: 0.37709 cumulative IPC: 0.37196 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:   59000003 cycles:  136056267 heartbeat IPC: 0.36126 cumulative IPC: 0.37173 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:  138881891 heartbeat IPC: 0.35390 cumulative IPC: 0.37136 (Simulation time: 0 hr 3 min 10 sec) 
Finished CPU 0 instructions: 50000003 cycles: 134641068 cumulative IPC: 0.37136 (Simulation time: 0 hr 3 min 10 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000003
Core_0_cycles 134641068
Core_0_IPC 0.37136

Core_0_branch_prediction_accuracy 97.10342
Core_0_branch_MPKI 0.51730
Core_0_average_ROB_occupancy_at_mispredict 243.17294

Core_0_L1D_total_access 13726429
Core_0_L1D_total_hit 9826446
Core_0_L1D_total_miss 3899983
Core_0_L1D_loads 4765406
Core_0_L1D_load_hit 4173660
Core_0_L1D_load_miss 591746
Core_0_L1D_RFOs 8961023
Core_0_L1D_RFO_hit 5652786
Core_0_L1D_RFO_miss 3308237
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 489.56527

Core_0_L1D_rq_access 11827495
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 6551028
Core_0_L1D_rq_to_cache 4838346
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 9189920
Core_0_L1D_wq_forward 438121
Core_0_L1D_wq_merged 125580
Core_0_L1D_wq_to_cache 9064340
Core_0_L1D_wq_full 513119

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 132058
Core_0_L1D_acc_level_0 132058
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 11577458
Core_0_L1I_total_hit 11577458
Core_0_L1I_total_miss 0
Core_0_L1I_loads 11577458
Core_0_L1I_load_hit 11577458
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 49999814
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 38422356
Core_0_L1I_rq_to_cache 11577458
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 132058
Core_0_L1I_acc_level_0 132058
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 8419072
Core_0_L2C_total_hit 5306841
Core_0_L2C_total_miss 3112231
Core_0_L2C_loads 591746
Core_0_L2C_load_hit 453115
Core_0_L2C_load_miss 138631
Core_0_L2C_RFOs 3308206
Core_0_L2C_RFO_hit 788461
Core_0_L2C_RFO_miss 2519745
Core_0_L2C_prefetches 1210887
Core_0_L2C_prefetch_hit 757958
Core_0_L2C_prefetch_miss 452929
Core_0_L2C_writebacks 3308233
Core_0_L2C_writeback_hit 3307307
Core_0_L2C_writeback_miss 926
Core_0_L2C_prefetch_requested 2295134
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 2295134
Core_0_L2C_prefetch_filled 562668
Core_0_L2C_prefetch_useful 561987
Core_0_L2C_prefetch_useless 671
Core_0_L2C_prefetch_late 96067
Core_0_L2C_average_miss_latency 717.67907

Core_0_L2C_rq_access 3899999
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 3899968
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 3308235
Core_0_L2C_wq_forward 31
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 3308235
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 2295134
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 333696
Core_0_L2C_pq_to_cache 1961438
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 132058
Core_0_L2C_acc_level_0 612
Core_0_L2C_acc_level_1 1840
Core_0_L2C_acc_level_2 3079
Core_0_L2C_acc_level_3 4398
Core_0_L2C_acc_level_4 5726
Core_0_L2C_acc_level_5 8034
Core_0_L2C_acc_level_6 10457
Core_0_L2C_acc_level_7 12076
Core_0_L2C_acc_level_8 12623
Core_0_L2C_acc_level_9 73213

Core_0_LLC_total_access 5632854
Core_0_LLC_total_hit 2419645
Core_0_LLC_total_miss 3213209
Core_0_LLC_loads 42671
Core_0_LLC_load_hit 415
Core_0_LLC_load_miss 42256
Core_0_LLC_RFOs 2519249
Core_0_LLC_RFO_hit 745367
Core_0_LLC_RFO_miss 1773882
Core_0_LLC_prefetches 548889
Core_0_LLC_prefetch_hit 635
Core_0_LLC_prefetch_miss 548254
Core_0_LLC_writebacks 2522045
Core_0_LLC_writeback_hit 1673228
Core_0_LLC_writeback_miss 848817
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 657929
Core_0_LLC_prefetch_useful 2
Core_0_LLC_prefetch_useless 656966
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 679.57438

Core_0_LLC_rq_access 2562430
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 2561934
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 2522047
Core_0_LLC_wq_forward 496
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 2522047
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 658738
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 658738
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 135627
Core_0_LLC_acc_level_0 135626
Core_0_LLC_acc_level_1 1
Core_0_LLC_acc_level_2 0
Core_0_LLC_acc_level_3 0
Core_0_LLC_acc_level_4 0
Core_0_LLC_acc_level_5 0
Core_0_LLC_acc_level_6 0
Core_0_LLC_acc_level_7 0
Core_0_LLC_acc_level_8 0
Core_0_LLC_acc_level_9 0

Core_0_major_page_fault 0
Core_0_minor_page_fault 25272

scooby_st_lookup 709683
scooby_st_hit 698583
scooby_st_evict 11036
scooby_st_insert 11100
scooby_st_streaming 0

scooby_predict_called 709683
scooby_predict_out_of_bounds 21665
scooby_predict_action_1 365509
scooby_predict_issue_action_1 283101
scooby_predict_hit_action_1 82408
scooby_predict_out_of_bounds_action_1 5782
scooby_predict_action_3 321598
scooby_predict_issue_action_3 268721
scooby_predict_hit_action_3 52877
scooby_predict_out_of_bounds_action_3 15681
scooby_predict_action_4 83
scooby_predict_issue_action_4 83
scooby_predict_hit_action_4 0
scooby_predict_out_of_bounds_action_4 3
scooby_predict_action_5 82
scooby_predict_issue_action_5 82
scooby_predict_hit_action_5 0
scooby_predict_out_of_bounds_action_5 4
scooby_predict_action_10 79
scooby_predict_issue_action_10 79
scooby_predict_hit_action_10 0
scooby_predict_out_of_bounds_action_10 14
scooby_predict_action_11 72
scooby_predict_issue_action_11 71
scooby_predict_hit_action_11 1
scooby_predict_out_of_bounds_action_11 9
scooby_predict_action_12 80
scooby_predict_issue_action_12 80
scooby_predict_hit_action_12 0
scooby_predict_out_of_bounds_action_12 14
scooby_predict_action_22 61
scooby_predict_issue_action_22 61
scooby_predict_hit_action_22 0
scooby_predict_out_of_bounds_action_22 29
scooby_predict_action_23 52
scooby_predict_issue_action_23 52
scooby_predict_hit_action_23 0
scooby_predict_out_of_bounds_action_23 28
scooby_predict_action_30 47
scooby_predict_issue_action_30 47
scooby_predict_hit_action_30 0
scooby_predict_out_of_bounds_action_30 52
scooby_predict_action_32 35
scooby_predict_issue_action_32 35
scooby_predict_hit_action_32 0
scooby_predict_out_of_bounds_action_32 36
scooby_predict_action_-1 90
scooby_predict_issue_action_-1 19
scooby_predict_hit_action_-1 71
scooby_predict_out_of_bounds_action_-1 2
scooby_predict_action_-3 77
scooby_predict_issue_action_-3 12
scooby_predict_hit_action_-3 65
scooby_predict_out_of_bounds_action_-3 6
scooby_predict_action_-6 69
scooby_predict_issue_action_-6 10
scooby_predict_hit_action_-6 59
scooby_predict_out_of_bounds_action_-6 5
scooby_predict_action_0 84
scooby_predict_issue_action_0 0
scooby_predict_hit_action_0 0
scooby_predict_out_of_bounds_action_0 0
scooby_predict_multi_deg_called 482252
scooby_predict_predicted 2295134
scooby_predict_multi_deg 1742681
scooby_predict_multi_deg_2 464680
scooby_predict_multi_deg_3 401558
scooby_predict_multi_deg_4 384043
scooby_predict_multi_deg_5 254874
scooby_predict_multi_deg_6 237526
scooby_predict_multi_deg_7 0
scooby_predict_multi_deg_8 0
scooby_predict_multi_deg_9 0
scooby_predict_multi_deg_10 0
scooby_predict_multi_deg_11 0
scooby_predict_multi_deg_12 0
scooby_predict_multi_deg_13 0
scooby_predict_multi_deg_14 0
scooby_predict_multi_deg_15 0
scooby_predict_multi_deg_16 0

scooby_selected_deg_1 70201
scooby_selected_deg_2 45639
scooby_selected_deg_3 0
scooby_selected_deg_4 112211
scooby_selected_deg_5 0
scooby_selected_deg_6 324402
scooby_selected_deg_7 0
scooby_selected_deg_8 0
scooby_selected_deg_9 0
scooby_selected_deg_10 0
scooby_selected_deg_11 0
scooby_selected_deg_12 0
scooby_selected_deg_13 0
scooby_selected_deg_14 0
scooby_selected_deg_15 0
scooby_selected_deg_16 0

scooby_state_401cb0|0|0 4418,1,0,0,0,0,0,2,0,2,2,0,0,0,0,4425,
scooby_state_401cb0|1|0 4416,0,0,1,2,1,0,1,1,0,1,0,0,1,0,4424,
scooby_state_401cb0|3|3 4408,0,0,0,0,1,1,0,1,1,1,2,0,0,1,4416,
scooby_state_401cb0|4|4 2285,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2287,
scooby_state_401cb0|61|4 2210,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2213,
scooby_state_401cb0|42|4 2207,0,2,0,0,0,0,0,0,0,1,1,0,1,1,2213,
scooby_state_401cb0|21|4 2209,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2213,
scooby_state_401cb0|17|4 2211,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2213,
scooby_state_401cb0|49|3 2206,1,1,1,0,0,0,1,0,1,1,0,0,0,1,2213,
scooby_state_401cb0|11|4 2208,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2213,
scooby_state_401cb0|8|4 2211,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2213,
scooby_state_401cb0|51|4 2210,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2213,
scooby_state_401cb0|8|3 2211,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2213,
