*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/spp_dev2.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/649.fotonik3d-s4.trace.xz
Heartbeat CPU  0 instructions:   35000000 cycles:   25891401 heartbeat IPC: 1.15553 cumulative IPC: 1.15783 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   26755513 heartbeat IPC: 1.15726 cumulative IPC: 1.15780 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   37000003 cycles:   27620847 heartbeat IPC: 1.15563 cumulative IPC: 1.15772 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   28483786 heartbeat IPC: 1.15883 cumulative IPC: 1.15776 (Simulation time: 0 hr 1 min 9 sec) 
Heartbeat CPU  0 instructions:   39000001 cycles:   29349936 heartbeat IPC: 1.15453 cumulative IPC: 1.15765 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   30213933 heartbeat IPC: 1.15741 cumulative IPC: 1.15764 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   41000002 cycles:   31078927 heartbeat IPC: 1.15608 cumulative IPC: 1.15759 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   42000001 cycles:   31941416 heartbeat IPC: 1.15943 cumulative IPC: 1.15765 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   32805647 heartbeat IPC: 1.15710 cumulative IPC: 1.15763 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   33670712 heartbeat IPC: 1.15598 cumulative IPC: 1.15758 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   34538200 heartbeat IPC: 1.15275 cumulative IPC: 1.15745 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   35405069 heartbeat IPC: 1.15358 cumulative IPC: 1.15734 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   36271686 heartbeat IPC: 1.15391 cumulative IPC: 1.15724 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   37137918 heartbeat IPC: 1.15442 cumulative IPC: 1.15717 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   49000002 cycles:   38003177 heartbeat IPC: 1.15573 cumulative IPC: 1.15713 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   38864970 heartbeat IPC: 1.16037 cumulative IPC: 1.15721 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   39730512 heartbeat IPC: 1.15534 cumulative IPC: 1.15717 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   40594736 heartbeat IPC: 1.15711 cumulative IPC: 1.15717 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   53000002 cycles:   41457894 heartbeat IPC: 1.15854 cumulative IPC: 1.15720 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   42320973 heartbeat IPC: 1.15864 cumulative IPC: 1.15723 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   55000002 cycles:   43187826 heartbeat IPC: 1.15360 cumulative IPC: 1.15715 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   44052583 heartbeat IPC: 1.15639 cumulative IPC: 1.15713 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   44918651 heartbeat IPC: 1.15464 cumulative IPC: 1.15708 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   45785172 heartbeat IPC: 1.15404 cumulative IPC: 1.15702 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   59000003 cycles:   46652180 heartbeat IPC: 1.15339 cumulative IPC: 1.15694 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   47515186 heartbeat IPC: 1.15874 cumulative IPC: 1.15698 (Simulation time: 0 hr 1 min 51 sec) 
Finished CPU 0 instructions: 50000000 cycles: 43215999 cumulative IPC: 1.15698 (Simulation time: 0 hr 1 min 51 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000000
Core_0_cycles 43215999
Core_0_IPC 1.15698

Core_0_branch_prediction_accuracy 99.97505
Core_0_branch_MPKI 0.00438
Core_0_average_ROB_occupancy_at_mispredict 254.31507

Core_0_L1D_total_access 10321187
Core_0_L1D_total_hit 9659492
Core_0_L1D_total_miss 661695
Core_0_L1D_loads 6812420
Core_0_L1D_load_hit 6151386
Core_0_L1D_load_miss 661034
Core_0_L1D_RFOs 3508767
Core_0_L1D_RFO_hit 3508106
Core_0_L1D_RFO_miss 661
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 27.33204

Core_0_L1D_rq_access 17541471
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 10408655
Core_0_L1D_rq_to_cache 7132816
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 3510282
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 0
Core_0_L1D_wq_to_cache 3510282
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 45739
Core_0_L1D_acc_level_0 45739
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 10205805
Core_0_L1I_total_hit 10205805
Core_0_L1I_total_miss 0
Core_0_L1I_loads 10205805
Core_0_L1I_load_hit 10205805
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 50000007
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 39794202
Core_0_L1I_rq_to_cache 10205805
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 45739
Core_0_L1I_acc_level_0 45739
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 1542034
Core_0_L2C_total_hit 882405
Core_0_L2C_total_miss 659629
Core_0_L2C_loads 661034
Core_0_L2C_load_hit 437845
Core_0_L2C_load_miss 223189
Core_0_L2C_RFOs 661
Core_0_L2C_RFO_hit 111
Core_0_L2C_RFO_miss 550
Core_0_L2C_prefetches 440987
Core_0_L2C_prefetch_hit 5097
Core_0_L2C_prefetch_miss 435890
Core_0_L2C_writebacks 439352
Core_0_L2C_writeback_hit 439352
Core_0_L2C_writeback_miss 0
Core_0_L2C_prefetch_requested 5553444
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 5553444
Core_0_L2C_prefetch_filled 530392
Core_0_L2C_prefetch_useful 530180
Core_0_L2C_prefetch_useless 209
Core_0_L2C_prefetch_late 36617
Core_0_L2C_average_miss_latency 34.87499

Core_0_L2C_rq_access 661695
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 661695
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 439352
Core_0_L2C_wq_forward 0
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 439352
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 5553444
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 25738
Core_0_L2C_pq_to_cache 5527706
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 45739
Core_0_L2C_acc_level_0 1
Core_0_L2C_acc_level_1 0
Core_0_L2C_acc_level_2 0
Core_0_L2C_acc_level_3 0
Core_0_L2C_acc_level_4 16
Core_0_L2C_acc_level_5 18
Core_0_L2C_acc_level_6 23
Core_0_L2C_acc_level_7 61
Core_0_L2C_acc_level_8 492
Core_0_L2C_acc_level_9 45128

Core_0_LLC_total_access 4750143
Core_0_LLC_total_hit 4310311
Core_0_LLC_total_miss 439832
Core_0_LLC_loads 186572
Core_0_LLC_load_hit 174875
Core_0_LLC_load_miss 11697
Core_0_LLC_RFOs 550
Core_0_LLC_RFO_hit 549
Core_0_LLC_RFO_miss 1
Core_0_LLC_prefetches 4124232
Core_0_LLC_prefetch_hit 3696365
Core_0_LLC_prefetch_miss 427867
Core_0_LLC_writebacks 438789
Core_0_LLC_writeback_hit 438522
Core_0_LLC_writeback_miss 267
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 517349
Core_0_LLC_prefetch_useful 142182
Core_0_LLC_prefetch_useless 353306
Core_0_LLC_prefetch_late 1001
Core_0_LLC_average_miss_latency 201.03008

Core_0_LLC_rq_access 187122
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 187122
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 438789
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 438789
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 5521426
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 52089
Core_0_LLC_pq_to_cache 5469337
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 46402
Core_0_LLC_acc_level_0 29
Core_0_LLC_acc_level_1 2838
Core_0_LLC_acc_level_2 26184
Core_0_LLC_acc_level_3 11292
Core_0_LLC_acc_level_4 3112
Core_0_LLC_acc_level_5 1068
Core_0_LLC_acc_level_6 1100
Core_0_LLC_acc_level_7 214
Core_0_LLC_acc_level_8 185
Core_0_LLC_acc_level_9 380

Core_0_major_page_fault 0
Core_0_minor_page_fault 8278

spp.pref.total 5553444
spp.pref.at_L2 568591
spp.pref.at_LLC 4984853

spp.depth.max 11
spp.depth.min 0
spp.depth.avg 7

spp.breadth.max 1
spp.breadth.min 0
spp.breadth.avg 0

delta_1 5586192
delta_-1 5606
delta_-3 1883
delta_3 1858
delta_11 960
delta_-13 946
delta_5 932
delta_33 244
delta_-33 232
delta_-34 17
delta_34 7

depth_1_delta_1 777195
depth_1_delta_-1 768
depth_1_delta_-3 260
depth_1_delta_3 253
depth_1_delta_11 130
depth_1_delta_-13 129
depth_1_delta_5 129
depth_1_delta_-33 82
depth_1_delta_33 82
depth_1_delta_-34 12
depth_1_delta_34 4
depth_2_delta_1 764868
depth_2_delta_-1 761
depth_2_delta_-3 256
depth_2_delta_3 253
depth_2_delta_-13 129
depth_2_delta_11 129
depth_2_delta_5 127
depth_2_delta_33 79
depth_2_delta_-33 71
depth_2_delta_-34 3
depth_2_delta_34 3
depth_3_delta_1 752543
depth_3_delta_-1 755
depth_3_delta_-3 254
depth_3_delta_3 251
depth_3_delta_-13 128
depth_3_delta_11 127
depth_3_delta_5 126
depth_3_delta_-33 52
depth_3_delta_33 42
depth_3_delta_-34 2
depth_4_delta_1 739718
depth_4_delta_-1 744
depth_4_delta_-3 250
depth_4_delta_3 248
depth_4_delta_11 126
depth_4_delta_5 125
depth_4_delta_-13 124
depth_4_delta_33 27
depth_4_delta_-33 24
depth_5_delta_1 723017
depth_5_delta_-1 737
depth_5_delta_-3 248
depth_5_delta_3 243
depth_5_delta_11 124
depth_5_delta_5 123
depth_5_delta_-13 123
depth_5_delta_33 14
depth_5_delta_-33 2
depth_6_delta_1 613849
depth_6_delta_-1 719
depth_6_delta_-3 243
depth_6_delta_3 235
depth_6_delta_11 123
depth_6_delta_5 117
depth_6_delta_-13 117
depth_6_delta_-33 1
depth_7_delta_1 506891
depth_7_delta_-1 562
depth_7_delta_3 188
depth_7_delta_-3 179
depth_7_delta_11 107
depth_7_delta_-13 102
depth_7_delta_5 89
depth_8_delta_1 406170
depth_8_delta_-1 401
depth_8_delta_-3 142
depth_8_delta_3 134
depth_8_delta_5 69
depth_8_delta_-13 67
depth_8_delta_11 67
depth_9_delta_1 232827
depth_9_delta_-1 157
depth_9_delta_-3 51
depth_9_delta_3 40
depth_9_delta_11 27
depth_9_delta_5 27
depth_9_delta_-13 27
depth_10_delta_1 69064
depth_10_delta_3 13
depth_10_delta_-1 2
depth_11_delta_1 50

Channel_0_RQ_row_buffer_hit 20507
Channel_0_RQ_row_buffer_miss 419058
Channel_0_WQ_row_buffer_hit 314318
Channel_0_WQ_row_buffer_miss 123897
Channel_0_WQ_full 0
Channel_0_dbus_congested 565056

avg_congested_cycle 11

DRAM_bw_pochs 185607
DRAM_bw_level_0 85791
DRAM_bw_level_1 96432
DRAM_bw_level_2 3375
DRAM_bw_level_3 9
