*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/605.mcf-s0.trace.xz
Heartbeat CPU  0 instructions:   42000001 cycles:  126758720 heartbeat IPC: 0.27260 cumulative IPC: 0.27376 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:  130583264 heartbeat IPC: 0.26147 cumulative IPC: 0.27337 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:  134238349 heartbeat IPC: 0.27359 cumulative IPC: 0.27338 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:  137846833 heartbeat IPC: 0.27712 cumulative IPC: 0.27348 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   46000000 cycles:  141466321 heartbeat IPC: 0.27628 cumulative IPC: 0.27356 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   47000002 cycles:  145077166 heartbeat IPC: 0.27694 cumulative IPC: 0.27365 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:  148721576 heartbeat IPC: 0.27439 cumulative IPC: 0.27367 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:  152481665 heartbeat IPC: 0.26595 cumulative IPC: 0.27347 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:  156087402 heartbeat IPC: 0.27734 cumulative IPC: 0.27356 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:  159690254 heartbeat IPC: 0.27756 cumulative IPC: 0.27366 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:  163306902 heartbeat IPC: 0.27650 cumulative IPC: 0.27373 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:  166934274 heartbeat IPC: 0.27568 cumulative IPC: 0.27377 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:  170641203 heartbeat IPC: 0.26977 cumulative IPC: 0.27368 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   55000000 cycles:  174232504 heartbeat IPC: 0.27845 cumulative IPC: 0.27378 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:  177818948 heartbeat IPC: 0.27883 cumulative IPC: 0.27389 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:  181403018 heartbeat IPC: 0.27901 cumulative IPC: 0.27400 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:  185171341 heartbeat IPC: 0.26537 cumulative IPC: 0.27381 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:  188778183 heartbeat IPC: 0.27725 cumulative IPC: 0.27388 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:  192358437 heartbeat IPC: 0.27931 cumulative IPC: 0.27399 (Simulation time: 0 hr 2 min 22 sec) 
Finished CPU 0 instructions: 50000000 cycles: 182489649 cumulative IPC: 0.27399 (Simulation time: 0 hr 2 min 22 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000000
Core_0_cycles 182489649
Core_0_IPC 0.27399

Core_0_branch_prediction_accuracy 90.98497
Core_0_branch_MPKI 18.28708
Core_0_average_ROB_occupancy_at_mispredict 51.47813

Core_0_L1D_total_access 18406862
Core_0_L1D_total_hit 15676058
Core_0_L1D_total_miss 2730804
Core_0_L1D_loads 13553443
Core_0_L1D_load_hit 11006297
Core_0_L1D_load_miss 2547146
Core_0_L1D_RFOs 4853419
Core_0_L1D_RFO_hit 4669761
Core_0_L1D_RFO_miss 183658
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 52.10993

Core_0_L1D_rq_access 17041421
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 3383962
Core_0_L1D_rq_to_cache 13641426
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 5189939
Core_0_L1D_wq_forward 16033
Core_0_L1D_wq_merged 13519
Core_0_L1D_wq_to_cache 5176420
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 186256
Core_0_L1D_acc_level_0 186256
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 9630955
Core_0_L1I_total_hit 9630955
Core_0_L1I_total_miss 0
Core_0_L1I_loads 9630955
Core_0_L1I_load_hit 9630955
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 49999833
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 40368878
Core_0_L1I_rq_to_cache 9630955
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 186256
Core_0_L1I_acc_level_0 186256
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 8161763
Core_0_L2C_total_hit 4499947
Core_0_L2C_total_miss 3661816
Core_0_L2C_loads 2547132
Core_0_L2C_load_hit 1125297
Core_0_L2C_load_miss 1421835
Core_0_L2C_RFOs 183650
Core_0_L2C_RFO_hit 34490
Core_0_L2C_RFO_miss 149160
Core_0_L2C_prefetches 5166843
Core_0_L2C_prefetch_hit 3077269
Core_0_L2C_prefetch_miss 2089574
Core_0_L2C_writebacks 264138
Core_0_L2C_writeback_hit 262891
Core_0_L2C_writeback_miss 1247
Core_0_L2C_prefetch_requested 6978194
Core_0_L2C_prefetch_dropped 8149
Core_0_L2C_prefetch_issued 6970045
Core_0_L2C_prefetch_filled 2476373
Core_0_L2C_prefetch_useful 918212
Core_0_L2C_prefetch_useless 1556405
Core_0_L2C_prefetch_late 15792
Core_0_L2C_average_miss_latency 82.14268

Core_0_L2C_rq_access 2730804
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 2730782
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 264138
Core_0_L2C_wq_forward 25
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 264138
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 6970045
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 748163
Core_0_L2C_pq_to_cache 6221879
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 186256
Core_0_L2C_acc_level_0 59110
Core_0_L2C_acc_level_1 16537
Core_0_L2C_acc_level_2 17362
Core_0_L2C_acc_level_3 38838
Core_0_L2C_acc_level_4 26866
Core_0_L2C_acc_level_5 15515
Core_0_L2C_acc_level_6 4790
Core_0_L2C_acc_level_7 2398
Core_0_L2C_acc_level_8 1239
Core_0_L2C_acc_level_9 3601

Core_0_LLC_total_access 3875459
Core_0_LLC_total_hit 2730929
Core_0_LLC_total_miss 1144530
Core_0_LLC_loads 1406306
Core_0_LLC_load_hit 1147058
Core_0_LLC_load_miss 259248
Core_0_LLC_RFOs 149158
Core_0_LLC_RFO_hit 148796
Core_0_LLC_RFO_miss 362
Core_0_LLC_prefetches 2105098
Core_0_LLC_prefetch_hit 1220389
Core_0_LLC_prefetch_miss 884709
Core_0_LLC_writebacks 214897
Core_0_LLC_writeback_hit 214686
Core_0_LLC_writeback_miss 211
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 1067054
Core_0_LLC_prefetch_useful 28811
Core_0_LLC_prefetch_useless 1024085
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 166.78935

Core_0_LLC_rq_access 1555468
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 1555464
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 214897
Core_0_LLC_wq_forward 7
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 214897
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 2492165
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 2492162
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 187851
Core_0_LLC_acc_level_0 163599
Core_0_LLC_acc_level_1 9259
Core_0_LLC_acc_level_2 6214
Core_0_LLC_acc_level_3 1768
Core_0_LLC_acc_level_4 555
Core_0_LLC_acc_level_5 3996
Core_0_LLC_acc_level_6 596
Core_0_LLC_acc_level_7 489
Core_0_LLC_acc_level_8 182
Core_0_LLC_acc_level_9 1193

Core_0_major_page_fault 0
Core_0_minor_page_fault 14828

scooby_st_lookup 3040974
scooby_st_hit 1685098
scooby_st_evict 1355812
scooby_st_insert 1355876
scooby_st_streaming 0

scooby_predict_called 3040974
scooby_predict_out_of_bounds 91918
scooby_predict_action_1 1902148
scooby_predict_issue_action_1 1876002
scooby_predict_hit_action_1 26146
scooby_predict_out_of_bounds_action_1 28331
scooby_predict_action_3 831968
scooby_predict_issue_action_3 829032
scooby_predict_hit_action_3 2936
scooby_predict_out_of_bounds_action_3 41096
scooby_predict_action_4 10057
scooby_predict_issue_action_4 9096
scooby_predict_hit_action_4 961
scooby_predict_out_of_bounds_action_4 670
scooby_predict_action_5 19679
scooby_predict_issue_action_5 17764
scooby_predict_hit_action_5 1915
scooby_predict_out_of_bounds_action_5 1700
scooby_predict_action_10 6488
scooby_predict_issue_action_10 6164
scooby_predict_hit_action_10 324
scooby_predict_out_of_bounds_action_10 1422
scooby_predict_action_11 6438
scooby_predict_issue_action_11 6117
scooby_predict_hit_action_11 321
scooby_predict_out_of_bounds_action_11 1427
scooby_predict_action_12 6324
scooby_predict_issue_action_12 5965
scooby_predict_hit_action_12 359
scooby_predict_out_of_bounds_action_12 1604
scooby_predict_action_22 4403
scooby_predict_issue_action_22 4159
scooby_predict_hit_action_22 244
scooby_predict_out_of_bounds_action_22 2551
scooby_predict_action_23 4459
scooby_predict_issue_action_23 4227
scooby_predict_hit_action_23 232
scooby_predict_out_of_bounds_action_23 2671
scooby_predict_action_30 5575
scooby_predict_issue_action_30 5355
scooby_predict_hit_action_30 220
scooby_predict_out_of_bounds_action_30 5029
scooby_predict_action_32 3185
scooby_predict_issue_action_32 2959
scooby_predict_hit_action_32 226
scooby_predict_out_of_bounds_action_32 3304
scooby_predict_action_-1 66841
scooby_predict_issue_action_-1 62465
scooby_predict_hit_action_-1 4376
scooby_predict_out_of_bounds_action_-1 1062
scooby_predict_action_-3 8544
scooby_predict_issue_action_-3 7930
scooby_predict_hit_action_-3 614
scooby_predict_out_of_bounds_action_-3 425
scooby_predict_action_-6 7683
scooby_predict_issue_action_-6 7170
scooby_predict_hit_action_-6 513
scooby_predict_out_of_bounds_action_-6 626
scooby_predict_action_0 65264
scooby_predict_issue_action_0 0
scooby_predict_hit_action_0 0
scooby_predict_out_of_bounds_action_0 0
scooby_predict_multi_deg_called 1095347
scooby_predict_predicted 6978194
scooby_predict_multi_deg 4133789
scooby_predict_multi_deg_2 1046384
scooby_predict_multi_deg_3 908088
scooby_predict_multi_deg_4 864363
scooby_predict_multi_deg_5 679151
scooby_predict_multi_deg_6 635803
scooby_predict_multi_deg_7 0
scooby_predict_multi_deg_8 0
scooby_predict_multi_deg_9 0
scooby_predict_multi_deg_10 0
scooby_predict_multi_deg_11 0
scooby_predict_multi_deg_12 0
scooby_predict_multi_deg_13 0
scooby_predict_multi_deg_14 0
scooby_predict_multi_deg_15 0
scooby_predict_multi_deg_16 0

scooby_selected_deg_1 1749058
scooby_selected_deg_2 96352
scooby_selected_deg_3 0
scooby_selected_deg_4 147072
scooby_selected_deg_5 0
scooby_selected_deg_6 851923
scooby_selected_deg_7 0
scooby_selected_deg_8 0
scooby_selected_deg_9 0
scooby_selected_deg_10 0
scooby_selected_deg_11 0
scooby_selected_deg_12 0
scooby_selected_deg_13 0
scooby_selected_deg_14 0
scooby_selected_deg_15 0
scooby_selected_deg_16 0

scooby_state_4049e5|31|0 11647,2,3,2,1,2,6,4,4,3,5,5,2,2,507,12195,
scooby_state_4049e5|7|0 11349,2,3,5,5,4,9,4,2,4,0,4,3,5,449,11848,
scooby_state_4049cc|0|0 1,11663,2,3,1,0,3,1,0,69,0,0,1,3,3,11750,
scooby_state_4049e5|19|0 11072,5,3,1,1,1,6,5,2,4,3,3,2,3,514,11625,
scooby_state_4049e5|9|0 10923,7,1,9,3,3,0,1,2,4,2,5,4,1,472,11437,
scooby_state_4049e5|10|0 10760,2,5,1,5,2,1,2,2,4,5,3,4,5,465,11266,
scooby_state_4049e5|12|0 10789,2,2,3,1,4,4,4,1,4,2,1,0,3,443,11263,
scooby_state_4049e5|36|0 10622,1,2,5,2,0,6,3,2,5,3,1,2,1,456,11111,
scooby_state_4049e5|26|0 10521,2,6,1,3,3,3,3,3,2,3,0,3,3,439,10995,
scooby_state_4049e5|25|0 10481,3,5,4,3,2,2,1,6,3,1,3,2,1,407,10924,
scooby_state_4049e5|0|0 10318,0,2,2,1,5,2,5,3,4,3,0,2,1,473,10821,
