*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/mlop.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/482.sphinx3-s2.trace.gz
Heartbeat CPU  0 instructions:   20000000 cycles:   16913160 heartbeat IPC: 1.76477 cumulative IPC: 0.82577 (Simulation time: 0 hr 0 min 31 sec) 
Heartbeat CPU  0 instructions:   21000000 cycles:   18498690 heartbeat IPC: 0.63070 cumulative IPC: 0.80319 (Simulation time: 0 hr 0 min 33 sec) 
Heartbeat CPU  0 instructions:   22000002 cycles:   20106005 heartbeat IPC: 0.62216 cumulative IPC: 0.78417 (Simulation time: 0 hr 0 min 35 sec) 
Heartbeat CPU  0 instructions:   23000003 cycles:   21910047 heartbeat IPC: 0.55431 cumulative IPC: 0.75993 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   22778760 heartbeat IPC: 1.15112 cumulative IPC: 0.77884 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  0 instructions:   25000000 cycles:   23347380 heartbeat IPC: 1.75864 cumulative IPC: 0.80888 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:   26000001 cycles:   24512050 heartbeat IPC: 0.85861 cumulative IPC: 0.81182 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  0 instructions:   27000001 cycles:   26158071 heartbeat IPC: 0.60753 cumulative IPC: 0.79607 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   27920447 heartbeat IPC: 0.56742 cumulative IPC: 0.77864 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   29087932 heartbeat IPC: 0.85654 cumulative IPC: 0.78239 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  0 instructions:   30000000 cycles:   29658066 heartbeat IPC: 1.75397 cumulative IPC: 0.80467 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   31000002 cycles:   30629145 heartbeat IPC: 1.02978 cumulative IPC: 0.81314 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   32288103 heartbeat IPC: 0.60279 cumulative IPC: 0.80044 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   33911964 heartbeat IPC: 0.61582 cumulative IPC: 0.79014 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   34000000 cycles:   35296423 heartbeat IPC: 0.72230 cumulative IPC: 0.78706 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   35866014 heartbeat IPC: 1.75565 cumulative IPC: 0.80482 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   36771116 heartbeat IPC: 1.10484 cumulative IPC: 0.81332 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   37000001 cycles:   38459857 heartbeat IPC: 0.59216 cumulative IPC: 0.80222 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  0 instructions:   38000000 cycles:   40074855 heartbeat IPC: 0.61920 cumulative IPC: 0.79384 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   41454390 heartbeat IPC: 0.72488 cumulative IPC: 0.79124 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   42023477 heartbeat IPC: 1.75720 cumulative IPC: 0.80601 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   41000003 cycles:   42912354 heartbeat IPC: 1.12502 cumulative IPC: 0.81345 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   42000000 cycles:   44599312 heartbeat IPC: 0.59278 cumulative IPC: 0.80410 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  0 instructions:   43000003 cycles:   46282432 heartbeat IPC: 0.59414 cumulative IPC: 0.79558 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   47511357 heartbeat IPC: 0.81372 cumulative IPC: 0.79610 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:   48081063 heartbeat IPC: 1.75529 cumulative IPC: 0.80873 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   49017396 heartbeat IPC: 1.06800 cumulative IPC: 0.81422 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  0 instructions:   47000002 cycles:   50686975 heartbeat IPC: 0.59895 cumulative IPC: 0.80639 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   52482464 heartbeat IPC: 0.55695 cumulative IPC: 0.79699 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   49000003 cycles:   53503598 heartbeat IPC: 0.97931 cumulative IPC: 0.80082 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   54071814 heartbeat IPC: 1.75989 cumulative IPC: 0.81188 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   51000003 cycles:   55070739 heartbeat IPC: 1.00108 cumulative IPC: 0.81564 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   56771575 heartbeat IPC: 0.58794 cumulative IPC: 0.80818 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   58763868 heartbeat IPC: 0.50193 cumulative IPC: 0.79688 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   54000000 cycles:   60043502 heartbeat IPC: 0.78147 cumulative IPC: 0.79652 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   60923960 heartbeat IPC: 1.13578 cumulative IPC: 0.80184 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   61507122 heartbeat IPC: 1.71478 cumulative IPC: 0.81123 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   62531780 heartbeat IPC: 0.97594 cumulative IPC: 0.81416 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   63760063 heartbeat IPC: 0.81414 cumulative IPC: 0.81416 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   64376684 heartbeat IPC: 1.62174 cumulative IPC: 0.82251 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   65156210 heartbeat IPC: 1.28283 cumulative IPC: 0.82846 (Simulation time: 0 hr 1 min 41 sec) 
Finished CPU 0 instructions: 50000000 cycles: 60352983 cumulative IPC: 0.82846 (Simulation time: 0 hr 1 min 41 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000000
Core_0_cycles 60352983
Core_0_IPC 0.82846

Core_0_branch_prediction_accuracy 96.58255
Core_0_branch_MPKI 3.13984
Core_0_average_ROB_occupancy_at_mispredict 117.25889

Core_0_L1D_total_access 8555076
Core_0_L1D_total_hit 7569481
Core_0_L1D_total_miss 985595
Core_0_L1D_loads 7319245
Core_0_L1D_load_hit 6394106
Core_0_L1D_load_miss 925139
Core_0_L1D_RFOs 1235831
Core_0_L1D_RFO_hit 1175375
Core_0_L1D_RFO_miss 60456
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 52.92880

Core_0_L1D_rq_access 12669832
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 4819010
Core_0_L1D_rq_to_cache 7850786
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 1387050
Core_0_L1D_wq_forward 36
Core_0_L1D_wq_merged 3719
Core_0_L1D_wq_to_cache 1383331
Core_0_L1D_wq_full 301697

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 60537
Core_0_L1D_acc_level_0 60537
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 11583274
Core_0_L1I_total_hit 11582351
Core_0_L1I_total_miss 923
Core_0_L1I_loads 11583274
Core_0_L1I_load_hit 11582351
Core_0_L1I_load_miss 923
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency 160.44529

Core_0_L1I_rq_access 49999972
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 38416210
Core_0_L1I_rq_to_cache 11583762
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 60537
Core_0_L1I_acc_level_0 60537
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 1608277
Core_0_L2C_total_hit 763828
Core_0_L2C_total_miss 844449
Core_0_L2C_loads 926062
Core_0_L2C_load_hit 643004
Core_0_L2C_load_miss 283058
Core_0_L2C_RFOs 60450
Core_0_L2C_RFO_hit 9321
Core_0_L2C_RFO_miss 51129
Core_0_L2C_prefetches 531091
Core_0_L2C_prefetch_hit 21030
Core_0_L2C_prefetch_miss 510061
Core_0_L2C_writebacks 90674
Core_0_L2C_writeback_hit 90473
Core_0_L2C_writeback_miss 201
Core_0_L2C_prefetch_requested 1517060
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 1517060
Core_0_L2C_prefetch_filled 616982
Core_0_L2C_prefetch_useful 501371
Core_0_L2C_prefetch_useless 114845
Core_0_L2C_prefetch_late 15135
Core_0_L2C_average_miss_latency 121.13493

Core_0_L2C_rq_access 986518
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 986512
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 90674
Core_0_L2C_wq_forward 6
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 90674
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 1517060
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 9849
Core_0_L2C_pq_to_cache 1507211
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 60537
Core_0_L2C_acc_level_0 22603
Core_0_L2C_acc_level_1 545
Core_0_L2C_acc_level_2 592
Core_0_L2C_acc_level_3 1060
Core_0_L2C_acc_level_4 2089
Core_0_L2C_acc_level_5 3140
Core_0_L2C_acc_level_6 4564
Core_0_L2C_acc_level_7 5996
Core_0_L2C_acc_level_8 3969
Core_0_L2C_acc_level_9 15979

Core_0_LLC_total_access 1557750
Core_0_LLC_total_hit 489789
Core_0_LLC_total_miss 1067961
Core_0_LLC_loads 268041
Core_0_LLC_load_hit 156540
Core_0_LLC_load_miss 111501
Core_0_LLC_RFOs 51129
Core_0_LLC_RFO_hit 13197
Core_0_LLC_RFO_miss 37932
Core_0_LLC_prefetches 1163605
Core_0_LLC_prefetch_hit 283113
Core_0_LLC_prefetch_miss 880492
Core_0_LLC_writebacks 74975
Core_0_LLC_writeback_hit 36939
Core_0_LLC_writeback_miss 38036
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 1072566
Core_0_LLC_prefetch_useful 134870
Core_0_LLC_prefetch_useless 918263
Core_0_LLC_prefetch_late 6028
Core_0_LLC_average_miss_latency 181.30744

Core_0_LLC_rq_access 319170
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 319170
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 74975
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 74975
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 1459126
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 1916
Core_0_LLC_pq_to_cache 1457210
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 63630
Core_0_LLC_acc_level_0 38099
Core_0_LLC_acc_level_1 7834
Core_0_LLC_acc_level_2 3933
Core_0_LLC_acc_level_3 3083
Core_0_LLC_acc_level_4 2690
Core_0_LLC_acc_level_5 2571
Core_0_LLC_acc_level_6 2057
Core_0_LLC_acc_level_7 1162
Core_0_LLC_acc_level_8 578
Core_0_LLC_acc_level_9 1623

Core_0_major_page_fault 0
Core_0_minor_page_fault 3924

[MLOP] History of tracked zone:
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA4IIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA4IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4IIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4IIIIIA4IIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4IIIIIAA4IIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4IIIIIAAA4IIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4IIIIIAAAA4IIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIA4IIIIIAAAA4IIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA4IIIIIAAAA4IIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII4IIIIIAAAA4IIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII4IIIIIAAAI4IIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44II4IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44I44IIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44444III
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44II4IIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44I44IIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44444IIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444A44II4IIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444AA44I44IIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444AAA44444IIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444AAA4444A44II4IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444AAA4444AA44I44IIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444AAA4444AAA44444III
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444AAA4444AAAA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444IAA4444AAAA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA4444IAI4444AAAA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA4444IAI4444AAAA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA4444IAI4444AAIA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA4444IAI4444AIIA44444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAAI44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI44IIAAAI44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI44IIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIII444IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIII4444IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III44444IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIA44444II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAA4444II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA444II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAAA44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAIA44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIAAIA44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAAIA44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAAII44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIIIIIIIIII
