*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/433.milc-s2.trace.gz
Heartbeat CPU  0 instructions:   42000000 cycles:   51665934 heartbeat IPC: 0.66552 cumulative IPC: 0.67166 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   43000003 cycles:   53156303 heartbeat IPC: 0.67098 cumulative IPC: 0.67164 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   54643013 heartbeat IPC: 0.67262 cumulative IPC: 0.67166 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   56134019 heartbeat IPC: 0.67069 cumulative IPC: 0.67164 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   57629527 heartbeat IPC: 0.66867 cumulative IPC: 0.67155 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   47000002 cycles:   59123130 heartbeat IPC: 0.66952 cumulative IPC: 0.67150 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   60618223 heartbeat IPC: 0.66885 cumulative IPC: 0.67143 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   62110551 heartbeat IPC: 0.67009 cumulative IPC: 0.67139 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   63600917 heartbeat IPC: 0.67098 cumulative IPC: 0.67138 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   65094836 heartbeat IPC: 0.66938 cumulative IPC: 0.67134 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   66587766 heartbeat IPC: 0.66982 cumulative IPC: 0.67130 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   68076133 heartbeat IPC: 0.67188 cumulative IPC: 0.67131 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   69564127 heartbeat IPC: 0.67205 cumulative IPC: 0.67133 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   71052634 heartbeat IPC: 0.67182 cumulative IPC: 0.67134 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   72543904 heartbeat IPC: 0.67057 cumulative IPC: 0.67132 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   57000003 cycles:   74033467 heartbeat IPC: 0.67134 cumulative IPC: 0.67132 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   75529628 heartbeat IPC: 0.66838 cumulative IPC: 0.67126 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   59000002 cycles:   77014686 heartbeat IPC: 0.67338 cumulative IPC: 0.67130 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   78504507 heartbeat IPC: 0.67122 cumulative IPC: 0.67130 (Simulation time: 0 hr 2 min 0 sec) 
Finished CPU 0 instructions: 50000001 cycles: 74482006 cumulative IPC: 0.67130 (Simulation time: 0 hr 2 min 0 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000001
Core_0_cycles 74482006
Core_0_IPC 0.67130

Core_0_branch_prediction_accuracy 100.00000
Core_0_branch_MPKI 0.00000
Core_0_average_ROB_occupancy_at_mispredict -nan

Core_0_L1D_total_access 7939958
Core_0_L1D_total_hit 7239159
Core_0_L1D_total_miss 700799
Core_0_L1D_loads 4679092
Core_0_L1D_load_hit 3978293
Core_0_L1D_load_miss 700799
Core_0_L1D_RFOs 3260866
Core_0_L1D_RFO_hit 3260866
Core_0_L1D_RFO_miss 0
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 168.71838

Core_0_L1D_rq_access 14804915
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 9420594
Core_0_L1D_rq_to_cache 5384321
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 3260866
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 0
Core_0_L1D_wq_to_cache 3260866
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 70333
Core_0_L1D_acc_level_0 70333
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 10756834
Core_0_L1I_total_hit 10756834
Core_0_L1I_total_miss 0
Core_0_L1I_loads 10756834
Core_0_L1I_load_hit 10756834
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 50000006
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 39243172
Core_0_L1I_rq_to_cache 10756834
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 70333
Core_0_L1I_acc_level_0 70333
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 1688383
Core_0_L2C_total_hit 482372
Core_0_L2C_total_miss 1206011
Core_0_L2C_loads 700799
Core_0_L2C_load_hit 201681
Core_0_L2C_load_miss 499118
Core_0_L2C_RFOs 0
Core_0_L2C_RFO_hit 0
Core_0_L2C_RFO_miss 0
Core_0_L2C_prefetches 815970
Core_0_L2C_prefetch_hit 135538
Core_0_L2C_prefetch_miss 680432
Core_0_L2C_writebacks 171614
Core_0_L2C_writeback_hit 145153
Core_0_L2C_writeback_miss 26461
Core_0_L2C_prefetch_requested 1736404
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 1736404
Core_0_L2C_prefetch_filled 841994
Core_0_L2C_prefetch_useful 288118
Core_0_L2C_prefetch_useless 551974
Core_0_L2C_prefetch_late 132344
Core_0_L2C_average_miss_latency 228.02489

Core_0_L2C_rq_access 700799
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 700799
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 171614
Core_0_L2C_wq_forward 0
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 171614
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 1736404
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 304457
Core_0_L2C_pq_to_cache 1431947
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 70333
Core_0_L2C_acc_level_0 1
Core_0_L2C_acc_level_1 3223
Core_0_L2C_acc_level_2 30200
Core_0_L2C_acc_level_3 25343
Core_0_L2C_acc_level_4 6143
Core_0_L2C_acc_level_5 4763
Core_0_L2C_acc_level_6 567
Core_0_L2C_acc_level_7 70
Core_0_L2C_acc_level_8 22
Core_0_L2C_acc_level_9 1

Core_0_LLC_total_access 1351725
Core_0_LLC_total_hit 7380
Core_0_LLC_total_miss 1344345
Core_0_LLC_loads 367324
Core_0_LLC_load_hit 1
Core_0_LLC_load_miss 367323
Core_0_LLC_RFOs 0
Core_0_LLC_RFO_hit 0
Core_0_LLC_RFO_miss 0
Core_0_LLC_prefetches 812226
Core_0_LLC_prefetch_hit 0
Core_0_LLC_prefetch_miss 812226
Core_0_LLC_writebacks 172175
Core_0_LLC_writeback_hit 7379
Core_0_LLC_writeback_miss 164796
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 974338
Core_0_LLC_prefetch_useful 7
Core_0_LLC_prefetch_useless 973268
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 186.67405

Core_0_LLC_rq_access 367324
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 367324
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 172175
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 172175
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 974339
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 974339
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 76665
Core_0_LLC_acc_level_0 76665
Core_0_LLC_acc_level_1 0
Core_0_LLC_acc_level_2 0
Core_0_LLC_acc_level_3 0
Core_0_LLC_acc_level_4 0
Core_0_LLC_acc_level_5 0
Core_0_LLC_acc_level_6 0
Core_0_LLC_acc_level_7 0
Core_0_LLC_acc_level_8 0
Core_0_LLC_acc_level_9 0

Core_0_major_page_fault 0
Core_0_minor_page_fault 78592

scooby_st_lookup 841001
scooby_st_hit 760699
scooby_st_evict 80238
scooby_st_insert 80302
scooby_st_streaming 0

scooby_predict_called 841001
scooby_predict_out_of_bounds 72090
scooby_predict_action_1 668029
scooby_predict_issue_action_1 646503
scooby_predict_hit_action_1 21526
scooby_predict_out_of_bounds_action_1 3308
scooby_predict_action_3 182
scooby_predict_issue_action_3 181
scooby_predict_hit_action_3 1
scooby_predict_out_of_bounds_action_3 14
scooby_predict_action_4 164
scooby_predict_issue_action_4 164
scooby_predict_hit_action_4 0
scooby_predict_out_of_bounds_action_4 22
scooby_predict_action_5 146
scooby_predict_issue_action_5 146
scooby_predict_hit_action_5 0
scooby_predict_out_of_bounds_action_5 26
scooby_predict_action_10 163
scooby_predict_issue_action_10 163
scooby_predict_hit_action_10 0
scooby_predict_out_of_bounds_action_10 19
scooby_predict_action_11 157
scooby_predict_issue_action_11 157
scooby_predict_hit_action_11 0
scooby_predict_out_of_bounds_action_11 25
scooby_predict_action_12 145
scooby_predict_issue_action_12 145
scooby_predict_hit_action_12 0
scooby_predict_out_of_bounds_action_12 25
scooby_predict_action_22 137
scooby_predict_issue_action_22 109
scooby_predict_hit_action_22 28
scooby_predict_out_of_bounds_action_22 35
scooby_predict_action_23 240
scooby_predict_issue_action_23 107
scooby_predict_hit_action_23 133
scooby_predict_out_of_bounds_action_23 25
scooby_predict_action_30 68316
scooby_predict_issue_action_30 68307
scooby_predict_hit_action_30 9
scooby_predict_out_of_bounds_action_30 68351
scooby_predict_action_32 61
scooby_predict_issue_action_32 61
scooby_predict_hit_action_32 0
scooby_predict_out_of_bounds_action_32 49
scooby_predict_action_-1 30905
scooby_predict_issue_action_-1 22150
scooby_predict_hit_action_-1 8755
scooby_predict_out_of_bounds_action_-1 172
scooby_predict_action_-3 100
scooby_predict_issue_action_-3 100
scooby_predict_hit_action_-3 0
scooby_predict_out_of_bounds_action_-3 3
scooby_predict_action_-6 69
scooby_predict_issue_action_-6 61
scooby_predict_hit_action_-6 8
scooby_predict_out_of_bounds_action_-6 16
scooby_predict_action_0 97
scooby_predict_issue_action_0 0
scooby_predict_hit_action_0 0
scooby_predict_out_of_bounds_action_0 0
scooby_predict_multi_deg_called 407154
scooby_predict_predicted 1736404
scooby_predict_multi_deg 998050
scooby_predict_multi_deg_2 404297
scooby_predict_multi_deg_3 241278
scooby_predict_multi_deg_4 238966
scooby_predict_multi_deg_5 58015
scooby_predict_multi_deg_6 55494
scooby_predict_multi_deg_7 0
scooby_predict_multi_deg_8 0
scooby_predict_multi_deg_9 0
scooby_predict_multi_deg_10 0
scooby_predict_multi_deg_11 0
scooby_predict_multi_deg_12 0
scooby_predict_multi_deg_13 0
scooby_predict_multi_deg_14 0
scooby_predict_multi_deg_15 0
scooby_predict_multi_deg_16 0

scooby_selected_deg_1 331200
scooby_selected_deg_2 126308
scooby_selected_deg_3 0
scooby_selected_deg_4 213054
scooby_selected_deg_5 0
scooby_selected_deg_6 67792
scooby_selected_deg_7 0
scooby_selected_deg_8 0
scooby_selected_deg_9 0
scooby_selected_deg_10 0
scooby_selected_deg_11 0
scooby_selected_deg_12 0
scooby_selected_deg_13 0
scooby_selected_deg_14 0
scooby_selected_deg_15 0
scooby_selected_deg_16 0

scooby_state_417a57|29|1 34211,16,16,15,5,14,14,7,4,3,5,1,4,3,7,34325,
scooby_state_417c32|37|1 34257,6,4,6,6,8,4,6,6,4,2,4,4,3,5,34325,
scooby_state_417a27|28|1 34275,7,3,5,4,0,3,3,7,4,2,4,2,4,2,34325,
scooby_state_417c32|4|0 34272,5,4,4,5,2,5,1,1,4,6,1,3,8,4,34325,
scooby_state_417ab7|5|1 34272,5,2,3,1,6,7,4,1,5,2,3,7,1,6,34325,
scooby_state_417c67|6|1 65,14,13,11,12,16,8,17,16,34128,8,3,3,5,6,34325,
scooby_state_417c67|38|1 71,15,17,7,14,15,1,15,19,34132,4,5,2,4,4,34325,
scooby_state_417b90|38|1 16,14,13,14,15,15,15,16,67,34132,2,2,1,1,2,34325,
scooby_state_4179f2|27|0 34254,7,6,6,7,6,1,8,4,3,1,5,6,3,8,34325,
scooby_state_417c32|5|1 34270,3,2,3,6,3,2,6,6,7,3,1,5,2,6,34325,
scooby_state_4179f2|59|30 34275,4,2,5,4,4,5,7,1,3,2,4,2,1,6,34325,
scooby_state_417a27|60|1 34286,6,3,4,4,0,0,5,1,3,5,5,1,2,0,34325,
scooby_state_417a57|61|1 34212,13,15,15,6,15,10,5,8,3,2,9,6,3,3,34325,
