*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/mlop.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/649.fotonik3d-s0.trace.xz
Heartbeat CPU  0 instructions:   20000000 cycles:   25512157 heartbeat IPC: 0.58512 cumulative IPC: 0.58331 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  0 instructions:   21000002 cycles:   27225623 heartbeat IPC: 0.58361 cumulative IPC: 0.58334 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  0 instructions:   22000001 cycles:   28938035 heartbeat IPC: 0.58397 cumulative IPC: 0.58339 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  0 instructions:   23000002 cycles:   30631832 heartbeat IPC: 0.59039 cumulative IPC: 0.58393 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   32350563 heartbeat IPC: 0.58182 cumulative IPC: 0.58377 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   25000000 cycles:   34066346 heartbeat IPC: 0.58282 cumulative IPC: 0.58371 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  0 instructions:   26000003 cycles:   35769902 heartbeat IPC: 0.58701 cumulative IPC: 0.58392 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   37478675 heartbeat IPC: 0.58521 cumulative IPC: 0.58399 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   39195207 heartbeat IPC: 0.58257 cumulative IPC: 0.58391 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   29000001 cycles:   40897761 heartbeat IPC: 0.58735 cumulative IPC: 0.58409 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   30000002 cycles:   42617043 heartbeat IPC: 0.58164 cumulative IPC: 0.58397 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   31000001 cycles:   44337571 heartbeat IPC: 0.58122 cumulative IPC: 0.58384 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   46057953 heartbeat IPC: 0.58127 cumulative IPC: 0.58372 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   33000002 cycles:   47777355 heartbeat IPC: 0.58160 cumulative IPC: 0.58363 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   34000001 cycles:   49487399 heartbeat IPC: 0.58478 cumulative IPC: 0.58368 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   51198654 heartbeat IPC: 0.58437 cumulative IPC: 0.58370 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   52919057 heartbeat IPC: 0.58126 cumulative IPC: 0.58361 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   37000002 cycles:   54637944 heartbeat IPC: 0.58177 cumulative IPC: 0.58354 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   38000001 cycles:   56349832 heartbeat IPC: 0.58415 cumulative IPC: 0.58356 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   39000001 cycles:   58067833 heartbeat IPC: 0.58207 cumulative IPC: 0.58351 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   59767539 heartbeat IPC: 0.58834 cumulative IPC: 0.58367 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   61475733 heartbeat IPC: 0.58541 cumulative IPC: 0.58373 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   42000002 cycles:   63207295 heartbeat IPC: 0.57751 cumulative IPC: 0.58353 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   43000002 cycles:   64926875 heartbeat IPC: 0.58154 cumulative IPC: 0.58347 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   66631756 heartbeat IPC: 0.58655 cumulative IPC: 0.58356 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   68362049 heartbeat IPC: 0.57794 cumulative IPC: 0.58340 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   70089933 heartbeat IPC: 0.57874 cumulative IPC: 0.58327 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   47000002 cycles:   71802728 heartbeat IPC: 0.58384 cumulative IPC: 0.58328 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   73538781 heartbeat IPC: 0.57602 cumulative IPC: 0.58309 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   49000002 cycles:   75267013 heartbeat IPC: 0.57863 cumulative IPC: 0.58297 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   76977564 heartbeat IPC: 0.58461 cumulative IPC: 0.58302 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   78699510 heartbeat IPC: 0.58074 cumulative IPC: 0.58296 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   80414617 heartbeat IPC: 0.58305 cumulative IPC: 0.58296 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  0 instructions:   53000003 cycles:   82130443 heartbeat IPC: 0.58281 cumulative IPC: 0.58296 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   83848857 heartbeat IPC: 0.58193 cumulative IPC: 0.58293 (Simulation time: 0 hr 2 min 30 sec) 
Heartbeat CPU  0 instructions:   55000000 cycles:   85569057 heartbeat IPC: 0.58133 cumulative IPC: 0.58290 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   87286818 heartbeat IPC: 0.58215 cumulative IPC: 0.58288 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   89004975 heartbeat IPC: 0.58202 cumulative IPC: 0.58286 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   90722579 heartbeat IPC: 0.58221 cumulative IPC: 0.58285 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:   59000002 cycles:   92441646 heartbeat IPC: 0.58171 cumulative IPC: 0.58283 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   94164302 heartbeat IPC: 0.58050 cumulative IPC: 0.58278 (Simulation time: 0 hr 2 min 47 sec) 
Finished CPU 0 instructions: 50000000 cycles: 85795627 cumulative IPC: 0.58278 (Simulation time: 0 hr 2 min 47 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000000
Core_0_cycles 85795627
Core_0_IPC 0.58278

Core_0_branch_prediction_accuracy 99.99301
Core_0_branch_MPKI 0.00084
Core_0_average_ROB_occupancy_at_mispredict 253.50000

Core_0_L1D_total_access 26746223
Core_0_L1D_total_hit 25784203
Core_0_L1D_total_miss 962020
Core_0_L1D_loads 23540563
Core_0_L1D_load_hit 22578543
Core_0_L1D_load_miss 962020
Core_0_L1D_RFOs 3205660
Core_0_L1D_RFO_hit 3205660
Core_0_L1D_RFO_miss 0
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 76.63817

Core_0_L1D_rq_access 31895547
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 8239632
Core_0_L1D_rq_to_cache 23655915
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 3205660
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 0
Core_0_L1D_wq_to_cache 3205660
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 75543
Core_0_L1D_acc_level_0 75543
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 14390710
Core_0_L1I_total_hit 14390710
Core_0_L1I_total_miss 0
Core_0_L1I_loads 14390710
Core_0_L1I_load_hit 14390710
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 50000007
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 35609297
Core_0_L1I_rq_to_cache 14390710
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 75543
Core_0_L1I_acc_level_0 75543
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 2377427
Core_0_L2C_total_hit 1099629
Core_0_L2C_total_miss 1277798
Core_0_L2C_loads 962020
Core_0_L2C_load_hit 613877
Core_0_L2C_load_miss 348143
Core_0_L2C_RFOs 0
Core_0_L2C_RFO_hit 0
Core_0_L2C_RFO_miss 0
Core_0_L2C_prefetches 929661
Core_0_L2C_prefetch_hit 7
Core_0_L2C_prefetch_miss 929654
Core_0_L2C_writebacks 485746
Core_0_L2C_writeback_hit 485745
Core_0_L2C_writeback_miss 1
Core_0_L2C_prefetch_requested 1868676
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 1868676
Core_0_L2C_prefetch_filled 1117288
Core_0_L2C_prefetch_useful 738527
Core_0_L2C_prefetch_useless 377740
Core_0_L2C_prefetch_late 8985
Core_0_L2C_average_miss_latency 142.35998

Core_0_L2C_rq_access 962020
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 962020
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 485746
Core_0_L2C_wq_forward 0
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 485746
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 1868676
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 17
Core_0_L2C_pq_to_cache 1868659
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 75543
Core_0_L2C_acc_level_0 25
Core_0_L2C_acc_level_1 0
Core_0_L2C_acc_level_2 1
Core_0_L2C_acc_level_3 67
Core_0_L2C_acc_level_4 1273
Core_0_L2C_acc_level_5 13041
Core_0_L2C_acc_level_6 32891
Core_0_L2C_acc_level_7 17507
Core_0_L2C_acc_level_8 8266
Core_0_L2C_acc_level_9 2472

Core_0_LLC_total_access 2377835
Core_0_LLC_total_hit 1155894
Core_0_LLC_total_miss 1221941
Core_0_LLC_loads 339179
Core_0_LLC_load_hit 180376
Core_0_LLC_load_miss 158803
Core_0_LLC_RFOs 0
Core_0_LLC_RFO_hit 0
Core_0_LLC_RFO_miss 0
Core_0_LLC_prefetches 1552851
Core_0_LLC_prefetch_hit 556381
Core_0_LLC_prefetch_miss 996470
Core_0_LLC_writebacks 485805
Core_0_LLC_writeback_hit 419137
Core_0_LLC_writeback_miss 66668
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 1198459
Core_0_LLC_prefetch_useful 161401
Core_0_LLC_prefetch_useless 1012753
Core_0_LLC_prefetch_late 18
Core_0_LLC_average_miss_latency 203.95487

Core_0_LLC_rq_access 339179
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 339179
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 485805
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 485805
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 1863005
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 5
Core_0_LLC_pq_to_cache 1863000
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 91958
Core_0_LLC_acc_level_0 26409
Core_0_LLC_acc_level_1 43971
Core_0_LLC_acc_level_2 14427
Core_0_LLC_acc_level_3 4421
Core_0_LLC_acc_level_4 1292
Core_0_LLC_acc_level_5 745
Core_0_LLC_acc_level_6 254
Core_0_LLC_acc_level_7 172
Core_0_LLC_acc_level_8 83
Core_0_LLC_acc_level_9 184

Core_0_major_page_fault 0
Core_0_minor_page_fault 154361

[MLOP] History of tracked zone:
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
[MLOP] Prefetch Degree Mean: 2.99947
[MLOP] Prefetch Degree SD: 0.02297
[MLOP] Max Score Left Mean (%): 19.49715
[MLOP] Max Score Left SD (%): 3.69381
[MLOP] Max Score Right Mean (%): 79.56853
[MLOP] Max Score Right SD (%): 0.46347

Channel_0_RQ_row_buffer_hit 496732
Channel_0_RQ_row_buffer_miss 658541
Channel_0_WQ_row_buffer_hit 94896
Channel_0_WQ_row_buffer_miss 390947
Channel_0_WQ_full 0
Channel_0_dbus_congested 794582

avg_congested_cycle 10

DRAM_bw_pochs 367830
DRAM_bw_level_0 158752
DRAM_bw_level_1 146422
DRAM_bw_level_2 46108
DRAM_bw_level_3 16548
