*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/429.mcf-s2.trace.gz
Heartbeat CPU  0 instructions:   42000001 cycles:  324979075 heartbeat IPC: 0.15462 cumulative IPC: 0.10130 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:  330271278 heartbeat IPC: 0.18896 cumulative IPC: 0.10275 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:  344867792 heartbeat IPC: 0.06851 cumulative IPC: 0.10126 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:  354255924 heartbeat IPC: 0.10652 cumulative IPC: 0.10140 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:  359745896 heartbeat IPC: 0.18215 cumulative IPC: 0.10266 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  0 instructions:   47000002 cycles:  370311889 heartbeat IPC: 0.09464 cumulative IPC: 0.10243 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:  383825919 heartbeat IPC: 0.07400 cumulative IPC: 0.10140 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:  389849103 heartbeat IPC: 0.16603 cumulative IPC: 0.10243 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:  397391954 heartbeat IPC: 0.13258 cumulative IPC: 0.10301 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:  413607307 heartbeat IPC: 0.06167 cumulative IPC: 0.10136 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:  419955646 heartbeat IPC: 0.15752 cumulative IPC: 0.10222 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:  425487540 heartbeat IPC: 0.18077 cumulative IPC: 0.10327 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:  442471374 heartbeat IPC: 0.05888 cumulative IPC: 0.10153 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   55000002 cycles:  449717998 heartbeat IPC: 0.13800 cumulative IPC: 0.10213 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:  455409547 heartbeat IPC: 0.17570 cumulative IPC: 0.10307 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:  470048958 heartbeat IPC: 0.06831 cumulative IPC: 0.10196 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:  479658724 heartbeat IPC: 0.10406 cumulative IPC: 0.10200 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:   59000002 cycles:  485363926 heartbeat IPC: 0.17528 cumulative IPC: 0.10288 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:  498268697 heartbeat IPC: 0.07749 cumulative IPC: 0.10221 (Simulation time: 0 hr 4 min 37 sec) 
Finished CPU 0 instructions: 50000000 cycles: 489178805 cumulative IPC: 0.10221 (Simulation time: 0 hr 4 min 37 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 50000000
Core_0_cycles 489178805
Core_0_IPC 0.10221

Core_0_branch_prediction_accuracy 95.13898
Core_0_branch_MPKI 13.10176
Core_0_average_ROB_occupancy_at_mispredict 62.92260

Core_0_L1D_total_access 12976455
Core_0_L1D_total_hit 6936110
Core_0_L1D_total_miss 6040345
Core_0_L1D_loads 10467971
Core_0_L1D_load_hit 4607272
Core_0_L1D_load_miss 5860699
Core_0_L1D_RFOs 2508484
Core_0_L1D_RFO_hit 2328838
Core_0_L1D_RFO_miss 179646
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 136.67871

Core_0_L1D_rq_access 17630441
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 7050295
Core_0_L1D_rq_to_cache 10580146
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 2809770
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 213591
Core_0_L1D_wq_to_cache 2596179
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 422603
Core_0_L1D_acc_level_0 422603
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 10777181
Core_0_L1I_total_hit 10777181
Core_0_L1I_total_miss 0
Core_0_L1I_loads 10777181
Core_0_L1I_load_hit 10777181
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 50000250
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 39223069
Core_0_L1I_rq_to_cache 10777181
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 422603
Core_0_L1I_acc_level_0 422603
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 11939654
Core_0_L2C_total_hit 4604516
Core_0_L2C_total_miss 7335138
Core_0_L2C_loads 5860610
Core_0_L2C_load_hit 1818170
Core_0_L2C_load_miss 4042440
Core_0_L2C_RFOs 179637
Core_0_L2C_RFO_hit 79341
Core_0_L2C_RFO_miss 100296
Core_0_L2C_prefetches 4551236
Core_0_L2C_prefetch_hit 1362775
Core_0_L2C_prefetch_miss 3188461
Core_0_L2C_writebacks 1348171
Core_0_L2C_writeback_hit 1344230
Core_0_L2C_writeback_miss 3941
Core_0_L2C_prefetch_requested 6429703
Core_0_L2C_prefetch_dropped 9466
Core_0_L2C_prefetch_issued 6420237
Core_0_L2C_prefetch_filled 3962557
Core_0_L2C_prefetch_useful 840720
Core_0_L2C_prefetch_useless 3120496
Core_0_L2C_prefetch_late 5867
Core_0_L2C_average_miss_latency 257.72512

Core_0_L2C_rq_access 6040345
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 6040247
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 1348171
Core_0_L2C_wq_forward 221
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 1348171
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 6420237
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 75757
Core_0_L2C_pq_to_cache 6344357
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 422603
Core_0_L2C_acc_level_0 195947
Core_0_L2C_acc_level_1 80294
Core_0_L2C_acc_level_2 61553
Core_0_L2C_acc_level_3 44235
Core_0_L2C_acc_level_4 19333
Core_0_L2C_acc_level_5 9568
Core_0_L2C_acc_level_6 3747
Core_0_L2C_acc_level_7 2207
Core_0_L2C_acc_level_8 1161
Core_0_L2C_acc_level_9 4558

Core_0_LLC_total_access 8378273
Core_0_LLC_total_hit 3718365
Core_0_LLC_total_miss 4659908
Core_0_LLC_loads 4037043
Core_0_LLC_load_hit 1755129
Core_0_LLC_load_miss 2281914
Core_0_LLC_RFOs 100269
Core_0_LLC_RFO_hit 33711
Core_0_LLC_RFO_miss 66558
Core_0_LLC_prefetches 3193830
Core_0_LLC_prefetch_hit 1159644
Core_0_LLC_prefetch_miss 2034186
Core_0_LLC_writebacks 1047131
Core_0_LLC_writeback_hit 769881
Core_0_LLC_writeback_miss 277250
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 2540502
Core_0_LLC_prefetch_useful 391573
Core_0_LLC_prefetch_useless 2146078
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 353.46266

Core_0_LLC_rq_access 4137354
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 4137312
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 1047131
Core_0_LLC_wq_forward 55
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 1047131
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 3968424
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 3968410
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 486591
Core_0_LLC_acc_level_0 268670
Core_0_LLC_acc_level_1 98310
Core_0_LLC_acc_level_2 59136
Core_0_LLC_acc_level_3 28239
Core_0_LLC_acc_level_4 10846
Core_0_LLC_acc_level_5 11726
Core_0_LLC_acc_level_6 3678
Core_0_LLC_acc_level_7 1819
Core_0_LLC_acc_level_8 998
Core_0_LLC_acc_level_9 3169

Core_0_major_page_fault 0
Core_0_minor_page_fault 39248

scooby_st_lookup 7038523
scooby_st_hit 1792602
scooby_st_evict 5245857
scooby_st_insert 5245921
scooby_st_streaming 0

scooby_predict_called 7038523
scooby_predict_out_of_bounds 120214
scooby_predict_action_1 5456211
scooby_predict_issue_action_1 5403646
scooby_predict_hit_action_1 52565
scooby_predict_out_of_bounds_action_1 86266
scooby_predict_action_3 13521
scooby_predict_issue_action_3 12677
scooby_predict_hit_action_3 844
scooby_predict_out_of_bounds_action_3 635
scooby_predict_action_4 12797
scooby_predict_issue_action_4 12039
scooby_predict_hit_action_4 758
scooby_predict_out_of_bounds_action_4 745
scooby_predict_action_5 12346
scooby_predict_issue_action_5 11621
scooby_predict_hit_action_5 725
scooby_predict_out_of_bounds_action_5 988
scooby_predict_action_10 10249
scooby_predict_issue_action_10 9832
scooby_predict_hit_action_10 417
scooby_predict_out_of_bounds_action_10 1853
scooby_predict_action_11 9986
scooby_predict_issue_action_11 9507
scooby_predict_hit_action_11 479
scooby_predict_out_of_bounds_action_11 2059
scooby_predict_action_12 9792
scooby_predict_issue_action_12 9260
scooby_predict_hit_action_12 532
scooby_predict_out_of_bounds_action_12 2220
scooby_predict_action_22 7416
scooby_predict_issue_action_22 7090
scooby_predict_hit_action_22 326
scooby_predict_out_of_bounds_action_22 3484
scooby_predict_action_23 7203
scooby_predict_issue_action_23 6935
scooby_predict_hit_action_23 268
scooby_predict_out_of_bounds_action_23 3645
scooby_predict_action_30 5741
scooby_predict_issue_action_30 5489
scooby_predict_hit_action_30 252
scooby_predict_out_of_bounds_action_30 4537
scooby_predict_action_32 5315
scooby_predict_issue_action_32 5118
scooby_predict_hit_action_32 197
scooby_predict_out_of_bounds_action_32 4932
scooby_predict_action_-1 304757
scooby_predict_issue_action_-1 298300
scooby_predict_hit_action_-1 6457
scooby_predict_out_of_bounds_action_-1 6772
scooby_predict_action_-3 12949
scooby_predict_issue_action_-3 12289
scooby_predict_hit_action_-3 660
scooby_predict_out_of_bounds_action_-3 826
scooby_predict_action_-6 11760
scooby_predict_issue_action_-6 10962
scooby_predict_hit_action_-6 798
scooby_predict_out_of_bounds_action_-6 1252
scooby_predict_action_0 1038266
scooby_predict_issue_action_0 0
scooby_predict_hit_action_0 0
scooby_predict_out_of_bounds_action_0 0
scooby_predict_multi_deg_called 266558
scooby_predict_predicted 6429703
scooby_predict_multi_deg 614938
scooby_predict_multi_deg_2 263601
scooby_predict_multi_deg_3 134422
scooby_predict_multi_deg_4 131436
scooby_predict_multi_deg_5 43270
scooby_predict_multi_deg_6 42209
scooby_predict_multi_deg_7 0
scooby_predict_multi_deg_8 0
scooby_predict_multi_deg_9 0
scooby_predict_multi_deg_10 0
scooby_predict_multi_deg_11 0
scooby_predict_multi_deg_12 0
scooby_predict_multi_deg_13 0
scooby_predict_multi_deg_14 0
scooby_predict_multi_deg_15 0
scooby_predict_multi_deg_16 0

scooby_selected_deg_1 5548207
scooby_selected_deg_2 128780
scooby_selected_deg_3 0
scooby_selected_deg_4 91318
scooby_selected_deg_5 0
scooby_selected_deg_6 46460
scooby_selected_deg_7 0
scooby_selected_deg_8 0
scooby_selected_deg_9 0
scooby_selected_deg_10 0
scooby_selected_deg_11 0
scooby_selected_deg_12 0
scooby_selected_deg_13 0
scooby_selected_deg_14 0
scooby_selected_deg_15 0
scooby_selected_deg_16 0

scooby_state_4037c1|1|0 17923,8,4,8,5,11,6,7,8,7,10,49,9,9,4950,23014,
scooby_state_4037c1|20|0 15669,5,6,11,13,12,11,8,7,9,8,32,3,8,4182,19984,
scooby_state_4037c1|61|0 15560,4,5,12,4,9,9,4,7,11,9,40,11,13,3986,19684,
scooby_state_4037c1|25|0 14942,9,12,13,6,11,4,8,8,6,5,29,9,7,3875,18944,
scooby_state_4037c1|43|0 15002,9,4,6,4,3,5,2,11,8,5,35,8,9,3774,18885,
scooby_state_4037c1|19|0 14644,3,9,9,4,8,8,2,5,5,4,39,5,8,3996,18749,
scooby_state_4037c1|5|0 14272,10,4,6,10,6,4,6,6,5,4,27,5,5,3979,18349,
scooby_state_4037c1|32|0 13944,8,5,7,7,6,10,2,7,5,8,21,6,8,3956,18000,
scooby_state_4037c1|7|0 14284,7,2,7,5,3,4,6,9,10,3,29,6,4,3619,17998,
scooby_state_4037c1|29|0 14251,1,12,5,7,5,2,13,10,9,7,25,14,7,3593,17961,
scooby_state_4037ba|27|0 14937,6,5,5,5,10,6,6,4,7,13,14,3,7,2741,17769,
